treated_user_id,control_user_id,hit_month_id,hit_month_index,distance,matching_rule,treated_first_active_bucket,control_first_active_bucket,treated_ask_bin,control_ask_bin
19172796,86145,2025-01,660,0.0,first_active_bucket+ask_bin,late,late,one,one
23349534,990549,2025-01,660,16.76733942141561,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25088582,465791,2025-01,660,0.0,first_active_bucket+ask_bin,late,late,one,one
6005699,1040688,2025-01,660,16.765906805009116,first_active_bucket+relaxed_ask_bin,late,late,zero,one
6884540,1087447,2025-01,660,16.765201187778935,first_active_bucket+relaxed_ask_bin,late,late,zero,one
7156864,1760984,2025-01,660,16.764495575626643,first_active_bucket+relaxed_ask_bin,late,late,zero,one
13172591,1827587,2025-01,660,16.76378996855438,first_active_bucket+relaxed_ask_bin,late,late,zero,one
16452160,2114544,2025-01,660,16.763084366564303,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23580791,2796004,2025-01,660,16.762378769658596,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25070845,3071582,2025-01,660,16.76167317783941,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27776380,3438553,2025-01,660,16.760967591108912,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28455090,4000596,2025-01,660,16.760262009469276,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28569601,4297377,2025-01,660,16.759556432922658,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29023479,4564727,2025-01,660,16.758850861471224,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29194360,5106535,2025-01,660,16.758145295117153,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29423244,5179255,2025-01,660,16.757439733862622,first_active_bucket+relaxed_ask_bin,late,late,zero,one
72437,639464,2025-02,661,0.19867598278308624,first_active_bucket+ask_bin,early,early,mid,mid
1492229,10140821,2025-02,661,0.23088659705958597,first_active_bucket+ask_bin,early,early,mid,mid
2869971,17877,2025-02,661,0.0,first_active_bucket+ask_bin,mid,mid,one,one
8607506,4794,2025-02,661,5.63681314208717,first_active_bucket+relaxed_ask_bin,early,early,zero,one
10737396,202807,2025-02,661,5.636269764069891,first_active_bucket+relaxed_ask_bin,early,early,zero,one
2940959,1293827,2025-02,661,0.0,first_active_bucket+ask_bin,early,early,one,one
2940920,34509,2025-02,661,5.635183024269153,first_active_bucket+relaxed_ask_bin,early,early,zero,one
7812665,241515,2025-02,661,5.634639662490252,first_active_bucket+relaxed_ask_bin,early,early,zero,one
7947224,1335014,2025-02,661,8.866206830414923,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
12331220,521024,2025-02,661,5.6340963061287015,first_active_bucket+relaxed_ask_bin,early,early,zero,one
12519570,176269,2025-02,661,0.0,first_active_bucket+ask_bin,late,late,one,one
20741302,189878,2025-02,661,8.864603535935835,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
28841041,516433,2025-02,661,17.735674853025166,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28906758,200224,2025-02,661,0.0,first_active_bucket+ask_bin,late,late,one,one
2565049,775306,2025-02,661,17.734038853291267,first_active_bucket+relaxed_ask_bin,late,late,zero,one
4735187,1258327,2025-02,661,17.733224811084185,first_active_bucket+relaxed_ask_bin,late,late,zero,one
7371833,1366027,2025-02,661,17.732410772230416,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10819779,1389788,2025-02,661,17.731596736731213,first_active_bucket+relaxed_ask_bin,late,late,zero,one
11526715,1416001,2025-02,661,17.730782704587845,first_active_bucket+relaxed_ask_bin,late,late,zero,one
16256048,2018094,2025-02,661,17.72996867580158,first_active_bucket+relaxed_ask_bin,late,late,zero,one
17858087,2474662,2025-02,661,17.72915465037369,first_active_bucket+relaxed_ask_bin,late,late,zero,one
19013736,2944736,2025-02,661,17.72834062830543,first_active_bucket+relaxed_ask_bin,late,late,zero,one
19532068,2996767,2025-02,661,17.727526609598073,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22245247,3046026,2025-02,661,17.72671259425289,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28493910,3498592,2025-02,661,17.72589858227116,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29509962,3723296,2025-02,661,17.725084573654126,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29534749,3737293,2025-02,661,17.724270568403085,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29539153,3939563,2025-02,661,17.723456566519303,first_active_bucket+relaxed_ask_bin,late,late,zero,one
7483211,4222206,2025-03,662,1.2992566299670425,first_active_bucket+ask_bin,early,early,low,low
5493022,521024,2025-03,662,5.629990693788022,first_active_bucket+relaxed_ask_bin,early,early,zero,one
1635450,7994509,2025-03,662,0.6777437410420273,first_active_bucket+ask_bin,early,early,mid,mid
8876025,15485,2025-03,662,5.633941489509367,first_active_bucket+relaxed_ask_bin,early,early,zero,one
1194864,51816,2025-03,662,0.0,first_active_bucket+ask_bin,early,early,low,low
20770190,127682,2025-03,662,0.0,first_active_bucket+ask_bin,mid,mid,one,one
18409836,2625695,2025-03,662,18.314789358790364,first_active_bucket+relaxed_ask_bin,late,late,zero,one
2202738,4794,2025-03,662,5.6333012308421,first_active_bucket+relaxed_ask_bin,early,early,zero,one
2633871,373266,2025-03,662,5.632716469995684,first_active_bucket+relaxed_ask_bin,early,early,zero,one
25876356,7683158,2025-03,662,0.0,first_active_bucket+ask_bin,late,late,one,one
9636455,1520991,2025-03,662,9.41178458375948,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1204556,21616117,2025-03,662,18.312913317170768,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22330924,136054,2025-03,662,18.460330107735604,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23852570,10245,2025-03,662,0.0,first_active_bucket+ask_bin,late,late,one,one
29820364,644585,2025-03,662,18.45845260574365,first_active_bucket+relaxed_ask_bin,late,late,zero,one
1178960,678228,2025-03,662,18.457519398360063,first_active_bucket+relaxed_ask_bin,late,late,zero,one
2144360,802316,2025-03,662,18.45658619394333,first_active_bucket+relaxed_ask_bin,late,late,zero,one
2280207,1021887,2025-03,662,18.455652992494574,first_active_bucket+relaxed_ask_bin,late,late,zero,one
14444746,1138053,2025-03,662,18.4547197940149,first_active_bucket+relaxed_ask_bin,late,late,zero,one
20067456,1214816,2025-03,662,18.453786598505395,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27362206,1472362,2025-03,662,18.45285340596719,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29793028,1721431,2025-03,662,18.451920216401405,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29904227,1779882,2025-03,662,18.450987029809138,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29965371,2063916,2025-03,662,18.450053846191505,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29978534,2339149,2025-03,662,18.44912066554961,first_active_bucket+relaxed_ask_bin,late,late,zero,one
29987138,2775570,2025-03,662,18.448187487884578,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30039021,2951942,2025-03,662,18.44725431319752,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30089549,3676296,2025-03,662,18.446321141489545,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30097356,3989112,2025-03,662,18.44538797276177,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30123185,4015146,2025-03,662,18.444454807015322,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10917549,373266,2025-04,663,5.785679331375455,first_active_bucket+relaxed_ask_bin,early,early,zero,one
1592380,15485,2025-04,663,5.785032009840148,first_active_bucket+relaxed_ask_bin,early,early,zero,one
5675325,11188210,2025-04,663,5.784384694742149,first_active_bucket+relaxed_ask_bin,early,early,zero,one
15638204,153422,2025-04,663,5.783737386084527,first_active_bucket+relaxed_ask_bin,early,early,zero,one
20597167,4317190,2025-04,663,0.0,first_active_bucket+ask_bin,late,late,low,low
20441802,2268171,2025-04,663,10.45938250412727,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
26598303,3913514,2025-04,663,18.40983995858977,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22761917,4054314,2025-04,663,10.457219026206584,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15455665,1227141,2025-04,663,10.455055574961294,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22264203,59587,2025-04,663,18.537728473148043,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24435321,366628,2025-04,663,18.536739166001514,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30129718,806299,2025-04,663,18.535749861345707,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30250375,1175598,2025-04,663,18.5347605591815,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30411714,2053713,2025-04,663,18.533771259509745,first_active_bucket+relaxed_ask_bin,late,late,zero,one
17902018,15097422,2025-05,664,0.021317509305040127,first_active_bucket+ask_bin,mid,mid,one,one
8458083,2287458,2025-05,664,0.0,first_active_bucket+ask_bin,early,early,mid,mid
2514130,15485,2025-05,664,5.778930815929553,first_active_bucket+relaxed_ask_bin,early,early,zero,one
13047750,235218,2025-05,664,5.778218761248455,first_active_bucket+relaxed_ask_bin,early,early,zero,one
2190916,455796,2025-05,664,0.007185221579946451,first_active_bucket+ask_bin,early,early,low,low
29295031,28333389,2025-05,664,1.6712252704394142,first_active_bucket+ask_bin,late,late,mid,mid
13022556,1188318,2025-05,664,5.777486254921546,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14364672,508402,2025-05,664,5.776774005151832,first_active_bucket+relaxed_ask_bin,early,early,zero,one
12349734,3817456,2025-05,664,5.960874506212054,first_active_bucket+relaxed_ask_bin,early,early,zero,one
10155860,1390272,2025-05,664,5.775349529214654,first_active_bucket+relaxed_ask_bin,early,early,zero,one
3248423,521024,2025-05,664,5.774637303055477,first_active_bucket+relaxed_ask_bin,early,early,zero,one
21746261,91401,2025-05,664,0.0,first_active_bucket+ask_bin,late,late,one,one
10006183,1084875,2025-05,664,5.77392508477477,first_active_bucket+relaxed_ask_bin,early,early,zero,one
29867580,158438,2025-05,664,0.0,first_active_bucket+ask_bin,late,late,one,one
499990,109414,2025-05,664,18.330269656875394,first_active_bucket+relaxed_ask_bin,late,late,zero,one
2741326,170805,2025-05,664,18.32921663822304,first_active_bucket+relaxed_ask_bin,late,late,zero,one
20998743,224285,2025-05,664,18.328163622292667,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22431981,317301,2025-05,664,18.327110609085253,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25650706,984532,2025-05,664,18.3260575986018,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28395388,1450294,2025-05,664,18.325004590843275,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30544394,1487402,2025-05,664,18.323951585810693,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30589725,1503680,2025-05,664,18.322898583505044,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30685920,2043014,2025-05,664,18.32184558392731,first_active_bucket+relaxed_ask_bin,late,late,zero,one
5454,1169587,2025-06,665,6.011885735161089,first_active_bucket+relaxed_ask_bin,early,early,zero,one
3102325,170614,2025-06,665,6.011071673839551,first_active_bucket+relaxed_ask_bin,early,early,zero,one
10134422,3418820,2025-06,665,10.976575738118255,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15348136,906658,2025-06,665,0.0,first_active_bucket+ask_bin,early,early,one,one
9549067,394422,2025-06,665,10.97377307563167,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
11383178,527387,2025-06,665,6.009443577836635,first_active_bucket+relaxed_ask_bin,early,early,zero,one
29988037,16891,2025-06,665,0.0,first_active_bucket+ask_bin,late,late,one,one
14242983,1084875,2025-06,665,6.008629543165373,first_active_bucket+relaxed_ask_bin,early,early,zero,one
22602007,1203540,2025-06,665,10.970970447244019,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
7452804,7709,2025-06,665,18.525105077220616,first_active_bucket+relaxed_ask_bin,late,late,zero,one
7957937,2043780,2025-06,665,10.968167852989524,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
2620122,53788,2025-06,665,18.523944723871818,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10907417,215487,2025-06,665,18.522784373544116,first_active_bucket+relaxed_ask_bin,late,late,zero,one
16779648,1754273,2025-06,665,18.521624026238715,first_active_bucket+relaxed_ask_bin,late,late,zero,one
17843367,1910659,2025-06,665,18.52046368195681,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21080364,2019350,2025-06,665,18.519303340699597,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21421042,2091953,2025-06,665,18.518143002468264,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25376680,4254774,2025-06,665,18.516982667264028,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30912453,5230279,2025-06,665,18.515822335088053,first_active_bucket+relaxed_ask_bin,late,late,zero,one
3380456,11124178,2025-07,666,0.0,first_active_bucket+ask_bin,early,early,low,low
14000710,292008,2025-07,666,6.08558318030697,first_active_bucket+relaxed_ask_bin,early,early,zero,one
5520689,762295,2025-07,666,6.084663341004779,first_active_bucket+relaxed_ask_bin,early,early,zero,one
11267281,524587,2025-07,666,6.083743512984216,first_active_bucket+relaxed_ask_bin,early,early,zero,one
2473898,1221812,2025-07,666,6.082823696252462,first_active_bucket+relaxed_ask_bin,early,early,zero,one
22416167,1203540,2025-07,666,11.167233818916609,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1927804,1998377,2025-07,666,18.736810379968418,first_active_bucket+relaxed_ask_bin,late,late,zero,one
9367484,3040244,2025-07,666,18.73552974516366,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30962976,3318752,2025-07,666,18.734249113981544,first_active_bucket+relaxed_ask_bin,late,late,zero,one
31062715,3652629,2025-07,666,18.73296848642368,first_active_bucket+relaxed_ask_bin,late,late,zero,one
31104263,3977292,2025-07,666,18.731687862491643,first_active_bucket+relaxed_ask_bin,late,late,zero,one
243031,1245659,2025-08,667,0.0,first_active_bucket+ask_bin,early,early,mid,mid
1162409,189247,2025-08,667,6.2319526492946204,first_active_bucket+relaxed_ask_bin,early,early,zero,one
3447369,304674,2025-08,667,6.230847169873253,first_active_bucket+relaxed_ask_bin,early,early,zero,one
9542315,1857229,2025-08,667,6.229741704893173,first_active_bucket+relaxed_ask_bin,early,early,zero,one
10480432,781094,2025-08,667,6.2286362543650275,first_active_bucket+relaxed_ask_bin,early,early,zero,one
13845688,3231250,2025-08,667,6.227530818299466,first_active_bucket+relaxed_ask_bin,early,early,zero,one
2654773,8771082,2025-08,667,6.226425396707153,first_active_bucket+relaxed_ask_bin,early,early,zero,one
18494557,626804,2025-08,667,10.637598284601953,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
23216498,990549,2025-08,667,18.518116304577973,first_active_bucket+relaxed_ask_bin,late,late,zero,one
30971243,199818,2025-08,667,0.0,first_active_bucket+ask_bin,late,late,one,one
3144092,123054,2025-08,667,18.599241161639032,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8151144,551046,2025-08,667,18.597729805759638,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8817686,1045299,2025-08,667,18.59621845434924,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25068076,1122187,2025-08,667,18.594707107410127,first_active_bucket+relaxed_ask_bin,late,late,zero,one
31207384,1485307,2025-08,667,18.59319576494447,first_active_bucket+relaxed_ask_bin,late,late,zero,one
1145666,3732793,2025-09,668,0.09089442263217339,first_active_bucket+ask_bin,early,early,low,low
18362468,1231940,2025-09,668,10.544388308366758,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
26528100,252873,2025-09,668,18.957912841365488,first_active_bucket+relaxed_ask_bin,late,late,zero,one
31578018,524368,2025-09,668,18.956077438857587,first_active_bucket+relaxed_ask_bin,late,late,zero,one
31602451,1060650,2025-09,668,18.95424204227699,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8609461,1857229,2025-10,669,7.032967130071176,first_active_bucket+relaxed_ask_bin,early,early,zero,one
18333,12051450,2025-10,669,10.867883552467742,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
18505514,1135775,2025-10,669,19.067674676336207,first_active_bucket+relaxed_ask_bin,late,late,zero,one
1644280,1546271,2025-10,669,19.130148632711183,first_active_bucket+relaxed_ask_bin,late,late,zero,one
2915167,2112193,2025-10,669,19.127856946226153,first_active_bucket+relaxed_ask_bin,late,late,zero,one
19581453,4777844,2025-10,669,19.125565266560265,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27595589,5016136,2025-10,669,19.12327359371782,first_active_bucket+relaxed_ask_bin,late,late,zero,one
31464740,5028528,2025-10,669,19.1209819277031,first_active_bucket+relaxed_ask_bin,late,late,zero,one
31622642,5096103,2025-10,669,19.118690268520403,first_active_bucket+relaxed_ask_bin,late,late,zero,one
31757126,6307865,2025-10,669,19.116398616174042,first_active_bucket+relaxed_ask_bin,late,late,zero,one
14324881,162684,2025-11,670,7.469609456855244,first_active_bucket+relaxed_ask_bin,early,early,zero,one
5378271,20789,2025-11,670,7.467338196744294,first_active_bucket+relaxed_ask_bin,early,early,zero,one
9517318,26470080,2025-11,670,20.562504914384903,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10498675,580343,2025-11,670,20.615369592040274,first_active_bucket+relaxed_ask_bin,late,late,zero,one
